timestamp,service,namespace,cpu_utilization,memory_utilization,cost_increase_percentage,replicas,traffic_requests_per_minute,storage_gb,log_volume_gb_per_day,idle_indicator,risk_score,expected_behavior
2026-01-13T00:00:00Z,email-service,production,67.93,43.36,5.84,3,871,33.38,9.03,0,0,normal
2026-01-13T00:00:00Z,logging-service,production,67.8,37.11,-0.97,3,452,69.79,3.1,0,0,normal
2026-01-13T00:00:00Z,gateway-service,staging,36.2,45.8,8.22,4,407,55.26,2.09,0,0,normal
2026-01-13T00:00:00Z,database-service,staging,36.13,72.66,3.59,2,556,132.58,11.83,0,0,normal
2026-01-13T00:00:00Z,queue-service,staging,43.4,53.17,-8.99,3,837,100.95,7.49,0,0,normal
2026-01-13T00:00:00Z,ml-inference-service,production,32.4,26.17,-8.3,4,434,102.67,10.71,0,0,normal
2026-01-14T00:00:00Z,backend-service,production,67.4,30.18,-4.02,4,323,74.58,14.46,0,0,normal
2026-01-14T00:00:00Z,frontend-service,production,69.73,60.03,-0.15,3,549,146.69,2.19,0,0,normal
2026-01-14T00:00:00Z,payment-service,staging,54.4,46.68,-4.05,2,322,57.92,12.91,0,0,normal
2026-01-14T00:00:00Z,worker-service,production,47.6,28.71,8.58,2,219,121.39,9.19,0,0,normal
2026-01-14T00:00:00Z,cache-service,production,45.3,73.19,8.96,2,542,60.08,4.71,0,0,normal
2026-01-14T00:00:00Z,auth-service,production,35.6,32.37,-3.46,4,334,145.89,6.55,0,0,normal
2026-01-14T00:00:00Z,notification-service,production,72.6,52.78,8.15,4,335,32.31,2.43,0,0,normal
2026-01-14T00:00:00Z,reporting-service,production,34.8,43.6,10.64,4,740,30.93,9.21,0,0,normal
2026-01-14T00:00:00Z,search-service,production,65.4,70.12,-7.79,3,205,25.55,7.45,0,0,normal
2026-01-14T00:00:00Z,billing-service,staging,49.8,59.16,1.05,2,442,47.91,3.62,0,0,normal
2026-01-14T00:00:00Z,analytics-service,production,57.33,45.58,1.69,4,570,27.93,4.92,0,0,normal
2026-01-14T00:00:00Z,inventory-service,staging,56.53,74.41,-7.56,4,447,82.36,11.94,0,0,normal
2026-01-14T00:00:00Z,order-service,production,38.47,40.82,-5.8,2,110,136.45,11.9,0,0,normal
2026-01-14T00:00:00Z,recommendation-service,production,63.3,73.63,-5.05,2,333,105.39,4.73,0,0,normal
2026-01-14T00:00:00Z,email-service,production,42.73,33.79,-3.91,4,405,124.81,10.77,0,0,normal
2026-01-14T00:00:00Z,logging-service,production,53.07,66.8,9.83,3,635,60.18,7.87,0,0,normal
2026-01-14T00:00:00Z,gateway-service,production,51.2,41.41,-7.65,4,286,124.84,5.77,0,0,normal
2026-01-14T00:00:00Z,database-service,staging,32.2,63.67,-1.65,4,453,144.87,6.23,0,0,normal
2026-01-14T00:00:00Z,queue-service,staging,31.8,61.52,6.96,3,890,103.1,7.82,0,0,normal
2026-01-14T00:00:00Z,ml-inference-service,production,36.1,43.85,-8.31,4,785,58.29,3.49,0,0,normal
2026-01-15T00:00:00Z,backend-service,staging,34.0,71.04,7.81,4,306,103.15,2.46,0,0,normal
2026-01-15T00:00:00Z,frontend-service,staging,42.27,33.35,0.97,2,805,107.1,11.21,0,0,normal
2026-01-15T00:00:00Z,payment-service,staging,59.6,37.79,-8.43,2,817,20.17,6.4,0,0,normal
2026-01-15T00:00:00Z,worker-service,production,42.53,30.05,7.18,3,887,132.33,10.11,0,0,normal
2026-01-15T00:00:00Z,cache-service,production,26.0,72.56,-0.9,2,430,42.11,6.26,0,0,normal
2026-01-15T00:00:00Z,auth-service,production,60.2,72.12,3.45,2,701,135.67,3.2,0,0,normal
2026-01-15T00:00:00Z,notification-service,production,58.0,36.87,9.7,2,482,94.33,12.76,0,0,normal
2026-01-15T00:00:00Z,reporting-service,production,39.6,34.96,0.36,2,291,42.21,5.09,0,0,normal
2026-01-15T00:00:00Z,search-service,staging,48.53,29.54,6.62,4,476,44.03,13.4,0,0,normal
2026-01-15T00:00:00Z,billing-service,production,48.2,66.8,9.01,4,143,39.65,10.75,0,0,normal
2026-01-15T00:00:00Z,analytics-service,staging,73.53,52.64,-1.42,3,615,74.42,8.5,0,0,normal
2026-01-15T00:00:00Z,inventory-service,production,28.9,50.0,8.14,4,899,94.29,14.76,0,0,normal
2026-01-15T00:00:00Z,order-service,production,73.6,31.25,-6.24,3,160,148.48,7.1,0,0,normal
2026-01-15T00:00:00Z,recommendation-service,staging,29.2,52.59,8.49,3,612,79.56,13.23,0,0,normal
2026-01-15T00:00:00Z,email-service,staging,71.2,64.26,-1.41,4,432,134.13,4.7,0,0,normal
2026-01-15T00:00:00Z,logging-service,staging,38.67,55.86,-3.75,4,790,72.22,6.54,0,0,normal
2026-01-15T00:00:00Z,gateway-service,production,71.0,25.98,-8.63,3,398,56.45,7.88,0,0,normal
2026-01-15T00:00:00Z,database-service,production,73.7,63.7,6.68,3,355,114.74,9.47,0,0,normal
2026-01-15T00:00:00Z,queue-service,staging,62.93,66.02,7.81,4,890,40.67,5.36,0,0,normal
2026-01-15T00:00:00Z,ml-inference-service,production,33.6,66.8,4.64,2,113,79.34,13.85,0,0,normal
2026-01-16T00:00:00Z,backend-service,staging,56.73,58.98,-1.66,2,461,83.54,7.25,0,0,normal
2026-01-16T00:00:00Z,frontend-service,production,66.8,62.4,-6.65,4,172,57.06,6.41,0,0,normal
2026-01-16T00:00:00Z,payment-service,production,58.8,57.57,0.45,4,100,132.4,14.54,0,0,normal
2026-01-16T00:00:00Z,worker-service,staging,54.93,36.13,1.48,4,392,112.66,10.93,0,0,normal
2026-01-16T00:00:00Z,cache-service,staging,37.53,40.09,-1.19,4,718,71.63,2.43,0,0,normal
2026-01-16T00:00:00Z,auth-service,staging,39.9,49.02,-2.95,3,363,103.28,13.06,0,0,normal
2026-01-16T00:00:00Z,notification-service,production,32.4,69.92,-2.96,4,493,105.87,10.53,0,0,normal
2026-01-16T00:00:00Z,reporting-service,staging,45.2,54.1,-7.5,4,274,64.61,10.99,0,0,normal
2026-01-16T00:00:00Z,search-service,production,67.2,39.65,-8.24,3,211,116.32,11.15,0,0,normal
2026-01-16T00:00:00Z,billing-service,staging,36.0,62.21,-1.6,3,510,122.45,5.64,0,0,normal
2026-01-16T00:00:00Z,analytics-service,staging,27.67,48.44,1.87,2,592,35.58,10.53,0,0,normal
2026-01-16T00:00:00Z,inventory-service,production,42.13,32.15,3.84,4,264,121.26,7.83,0,0,normal
2026-01-16T00:00:00Z,order-service,production,38.67,53.81,-2.24,2,581,122.08,11.92,0,0,normal
2026-01-16T00:00:00Z,recommendation-service,production,46.4,44.17,-7.31,2,626,45.92,6.22,0,0,normal
2026-01-16T00:00:00Z,email-service,staging,58.8,36.23,7.0,3,399,36.76,6.37,0,0,normal
2026-01-16T00:00:00Z,logging-service,staging,47.7,46.68,-4.74,4,217,64.56,13.62,0,0,normal
2026-01-16T00:00:00Z,gateway-service,production,36.4,35.55,2.44,2,683,85.6,2.72,0,0,normal
2026-01-16T00:00:00Z,database-service,staging,54.6,58.01,2.26,4,100,26.27,2.62,0,0,normal
2026-01-16T00:00:00Z,queue-service,staging,60.07,59.67,-2.33,4,89,59.15,10.26,0,0,normal
2026-01-16T00:00:00Z,ml-inference-service,staging,66.47,50.39,6.46,4,200,56.75,11.99,0,0,normal
2026-01-17T00:00:00Z,backend-service,staging,42.8,39.75,3.51,2,641,84.53,3.91,0,0,normal
2026-01-17T00:00:00Z,frontend-service,production,70.2,32.45,-7.39,2,878,86.52,11.13,0,0,normal
2026-01-17T00:00:00Z,payment-service,staging,74.4,38.18,2.91,2,182,125.71,13.24,0,0,normal
2026-01-17T00:00:00Z,worker-service,production,61.87,67.38,3.62,2,89,130.76,10.29,0,0,normal
2026-01-17T00:00:00Z,cache-service,staging,68.9,43.55,4.66,3,267,34.8,6.6,0,0,normal
2026-01-17T00:00:00Z,auth-service,production,64.93,30.57,8.62,4,823,27.62,14.19,0,0,normal
2026-01-17T00:00:00Z,notification-service,production,34.0,63.94,0.38,4,109,132.13,13.32,0,0,normal
2026-01-17T00:00:00Z,reporting-service,production,47.0,37.89,-8.68,3,92,111.59,10.49,0,0,normal
2026-01-17T00:00:00Z,search-service,production,46.6,49.02,10.84,4,772,103.38,3.08,0,0,normal
2026-01-17T00:00:00Z,billing-service,production,67.53,28.71,-0.17,3,408,51.32,14.58,0,0,normal
2026-01-17T00:00:00Z,analytics-service,staging,45.13,28.91,1.07,3,900,94.49,2.23,0,0,normal
2026-01-17T00:00:00Z,inventory-service,staging,30.0,26.78,-7.26,4,80,127.37,12.08,0,0,normal
2026-01-17T00:00:00Z,order-service,staging,72.47,66.26,-4.24,2,545,63.16,11.74,0,0,normal
2026-01-17T00:00:00Z,recommendation-service,staging,30.67,25.1,-3.9,3,728,145.38,5.09,0,0,normal
2026-01-17T00:00:00Z,email-service,staging,32.0,30.35,6.09,4,280,44.38,14.02,0,0,normal
2026-01-17T00:00:00Z,logging-service,staging,30.3,27.32,0.9,4,768,96.55,11.81,0,0,normal
2026-01-17T00:00:00Z,gateway-service,staging,73.07,51.37,-7.76,2,646,141.59,12.74,0,0,normal
2026-01-17T00:00:00Z,database-service,staging,61.47,30.18,1.7,4,694,98.8,5.51,0,0,normal
2026-01-17T00:00:00Z,queue-service,staging,38.67,73.49,-6.52,3,216,37.96,9.44,0,0,normal
2026-01-17T00:00:00Z,ml-inference-service,production,34.93,59.33,-0.14,4,215,147.57,10.1,0,0,normal
2026-01-18T00:00:00Z,backend-service,staging,60.5,53.08,-7.07,4,664,142.55,10.94,0,0,normal
2026-01-18T00:00:00Z,frontend-service,staging,26.2,27.64,-3.6,2,284,54.71,12.0,0,0,normal
2026-01-18T00:00:00Z,payment-service,production,35.2,42.77,-4.61,3,184,100.09,10.46,0,0,normal
2026-01-18T00:00:00Z,worker-service,staging,50.53,59.62,-8.44,2,470,70.38,14.39,0,0,normal
2026-01-18T00:00:00Z,cache-service,production,35.1,66.48,-5.28,4,801,112.24,6.15,0,0,normal
2026-01-18T00:00:00Z,auth-service,staging,33.87,34.18,4.58,2,832,86.8,6.28,0,0,normal
2026-01-18T00:00:00Z,notification-service,staging,54.13,25.24,-1.88,3,806,141.87,1.56,0,0,normal
2026-01-18T00:00:00Z,reporting-service,production,49.5,28.61,-5.36,4,405,88.3,14.4,0,0,normal
2026-01-18T00:00:00Z,search-service,staging,29.53,69.14,-9.04,4,419,63.04,5.11,0,0,normal
2026-01-18T00:00:00Z,billing-service,production,58.4,37.01,-3.47,4,708,139.42,4.41,0,0,normal
2026-01-18T00:00:00Z,analytics-service,staging,44.2,26.22,0.23,4,868,68.74,12.24,0,0,normal
2026-01-18T00:00:00Z,inventory-service,production,40.93,72.27,5.97,2,871,89.94,1.1,0,0,normal
2026-01-18T00:00:00Z,order-service,production,66.73,51.86,-4.68,4,839,120.78,10.05,0,0,normal
2026-01-18T00:00:00Z,recommendation-service,production,60.8,29.3,-7.65,2,262,123.25,8.81,0,0,normal
2026-01-18T00:00:00Z,email-service,production,56.47,40.8,-4.85,3,769,35.38,1.08,0,0,normal
2026-01-18T00:00:00Z,logging-service,staging,42.8,39.45,2.44,4,388,98.85,4.94,0,0,normal
2026-01-18T00:00:00Z,gateway-service,production,32.8,31.74,4.17,3,895,123.67,8.64,0,0,normal
2026-01-18T00:00:00Z,database-service,staging,72.8,52.54,-0.82,4,224,36.02,1.07,0,0,normal
2026-01-18T00:00:00Z,queue-service,staging,62.4,35.55,6.41,4,604,38.52,3.58,0,0,normal
2026-01-18T00:00:00Z,ml-inference-service,production,67.4,57.23,-4.42,2,377,107.32,4.51,0,0,normal
2026-01-19T00:00:00Z,backend-service,staging,31.4,29.98,3.49,4,151,137.02,5.45,0,0,normal
2026-01-19T00:00:00Z,frontend-service,production,53.2,65.38,-4.02,3,252,20.63,4.45,0,0,normal
2026-01-19T00:00:00Z,payment-service,staging,67.0,58.89,0.2,3,571,80.17,6.02,0,0,normal
2026-01-19T00:00:00Z,worker-service,production,67.0,69.53,-7.22,2,349,115.36,9.77,0,0,normal
2026-01-19T00:00:00Z,cache-service,staging,65.6,63.45,-3.03,2,117,91.71,8.61,0,0,normal
2026-01-19T00:00:00Z,auth-service,production,36.13,31.69,-3.13,4,602,31.77,6.09,0,0,normal
2026-01-19T00:00:00Z,notification-service,production,62.8,47.27,-4.52,2,659,143.33,10.23,0,0,normal
2026-01-19T00:00:00Z,reporting-service,staging,35.8,36.57,2.31,3,458,50.42,10.36,0,0,normal
2026-01-19T00:00:00Z,search-service,staging,74.0,30.13,-1.59,4,728,127.85,12.69,0,0,normal
2026-01-19T00:00:00Z,billing-service,production,57.67,54.35,-0.22,2,609,52.71,14.62,0,0,normal
2026-01-19T00:00:00Z,analytics-service,staging,64.6,50.0,6.06,2,530,41.53,2.08,0,0,normal
2026-01-19T00:00:00Z,inventory-service,staging,55.1,58.01,0.37,3,418,113.63,7.74,0,0,normal
2026-01-19T00:00:00Z,order-service,production,26.07,31.25,9.81,4,244,37.51,8.18,0,0,normal
2026-01-19T00:00:00Z,recommendation-service,production,54.93,68.75,1.05,4,757,126.77,14.26,0,0,normal
2026-01-19T00:00:00Z,email-service,staging,35.87,55.03,7.04,4,865,43.64,10.24,0,0,normal
2026-01-19T00:00:00Z,logging-service,staging,54.8,36.33,-6.12,3,215,34.11,3.83,0,0,normal
2026-01-19T00:00:00Z,gateway-service,production,48.67,68.75,-7.41,4,595,117.81,2.3,0,0,normal
2026-01-19T00:00:00Z,database-service,staging,51.07,68.7,-5.52,4,622,75.76,14.14,0,0,normal
2026-01-19T00:00:00Z,queue-service,staging,46.2,48.83,5.04,2,165,56.82,13.27,0,0,normal
2026-01-19T00:00:00Z,ml-inference-service,staging,53.8,50.98,2.68,3,750,46.7,12.26,0,0,normal
2026-01-20T00:00:00Z,backend-service,production,38.0,53.22,1.73,4,362,148.93,6.56,0,0,normal
2026-01-20T00:00:00Z,frontend-service,production,43.47,37.67,-6.54,3,671,64.77,10.88,0,0,normal
2026-01-20T00:00:00Z,payment-service,production,47.2,29.98,7.23,4,490,122.19,12.21,0,0,normal
2026-01-20T00:00:00Z,worker-service,production,66.0,71.29,-2.24,3,170,28.33,4.1,0,0,normal
2026-01-20T00:00:00Z,cache-service,staging,55.67,60.55,1.25,4,138,142.94,12.48,0,0,normal
2026-01-20T00:00:00Z,auth-service,production,34.7,55.66,9.09,4,116,66.77,10.17,0,0,normal
2026-01-20T00:00:00Z,notification-service,production,58.4,54.3,-0.98,4,95,115.8,1.96,0,0,normal
2026-01-20T00:00:00Z,reporting-service,staging,42.3,36.28,7.06,2,545,140.86,9.05,0,0,normal
2026-01-20T00:00:00Z,search-service,staging,50.0,72.31,-3.73,4,343,133.89,12.38,0,0,normal
2026-01-20T00:00:00Z,billing-service,production,63.47,73.05,0.3,3,777,79.89,9.22,0,0,normal
2026-01-20T00:00:00Z,analytics-service,production,56.67,58.79,-3.86,2,899,61.04,14.38,0,0,normal
2026-01-20T00:00:00Z,inventory-service,staging,29.6,28.76,6.71,2,567,60.8,4.06,0,0,normal
2026-01-20T00:00:00Z,order-service,production,49.87,36.72,-6.34,2,351,46.88,3.84,0,0,normal
2026-01-20T00:00:00Z,recommendation-service,production,30.8,58.79,-6.56,4,584,99.8,11.7,0,0,normal
2026-01-20T00:00:00Z,email-service,production,49.6,49.51,9.86,4,366,71.72,11.5,0,0,normal
2026-01-20T00:00:00Z,logging-service,staging,50.0,68.02,3.76,2,548,146.95,10.78,0,0,normal
2026-01-20T00:00:00Z,gateway-service,staging,43.87,41.21,0.5,4,345,44.33,4.68,0,0,normal
2026-01-20T00:00:00Z,database-service,staging,34.1,35.52,0.97,4,850,68.4,12.96,0,0,normal
2026-01-20T00:00:00Z,queue-service,production,65.6,65.19,0.62,4,522,131.32,3.74,0,0,normal
2026-01-20T00:00:00Z,ml-inference-service,staging,49.93,64.26,8.71,3,336,93.08,8.95,0,0,normal
2026-01-21T00:00:00Z,backend-service,staging,65.6,66.94,-1.24,2,540,116.8,4.64,0,0,normal
2026-01-21T00:00:00Z,frontend-service,production,45.4,68.36,-8.79,4,283,94.99,10.1,0,0,normal
2026-01-21T00:00:00Z,payment-service,production,58.6,63.72,-6.8,3,160,69.54,5.01,0,0,normal
2026-01-21T00:00:00Z,worker-service,staging,56.53,67.43,-2.89,2,161,41.06,4.2,0,0,normal
2026-01-21T00:00:00Z,cache-service,staging,38.53,64.04,7.11,3,845,96.3,14.52,0,0,normal
2026-01-21T00:00:00Z,auth-service,staging,58.0,35.35,-0.95,3,185,32.42,14.12,0,0,normal
2026-01-21T00:00:00Z,notification-service,staging,30.0,29.2,-2.35,3,396,49.82,11.33,0,0,normal
2026-01-21T00:00:00Z,reporting-service,staging,26.4,68.02,-0.86,3,567,80.74,13.19,0,0,normal
2026-01-21T00:00:00Z,search-service,staging,54.53,56.54,-7.61,4,657,76.55,9.96,0,0,normal
2026-01-21T00:00:00Z,billing-service,production,65.2,40.38,3.27,3,346,40.24,1.15,0,0,normal
2026-01-21T00:00:00Z,analytics-service,staging,59.2,72.34,-2.03,3,386,21.19,7.03,0,0,normal
2026-01-21T00:00:00Z,inventory-service,staging,34.4,44.73,5.84,2,812,115.83,6.46,0,0,normal
2026-01-21T00:00:00Z,order-service,production,50.8,39.21,6.83,4,624,125.15,6.78,0,0,normal
2026-01-21T00:00:00Z,recommendation-service,production,55.87,60.01,6.78,3,272,61.68,3.13,0,0,normal
2026-01-21T00:00:00Z,email-service,staging,31.2,61.35,1.63,2,172,39.59,7.91,0,0,normal
2026-01-21T00:00:00Z,logging-service,staging,59.8,41.41,6.67,2,137,54.65,6.49,0,0,normal
2026-01-21T00:00:00Z,gateway-service,staging,31.0,44.24,-4.4,3,333,115.89,1.47,0,0,normal
2026-01-21T00:00:00Z,database-service,production,48.53,71.78,5.1,2,724,114.67,11.43,0,0,normal
2026-01-21T00:00:00Z,queue-service,production,42.93,68.16,7.32,2,195,50.68,7.08,0,0,normal
2026-01-21T00:00:00Z,ml-inference-service,production,44.6,25.39,2.77,2,675,121.85,7.65,0,0,normal
2026-01-22T00:00:00Z,backend-service,production,49.87,71.53,8.17,4,141,27.77,10.02,0,0,normal
2026-01-22T00:00:00Z,frontend-service,staging,65.2,61.65,-7.42,2,785,69.11,11.14,0,0,normal
2026-01-22T00:00:00Z,payment-service,staging,52.93,34.47,-6.9,2,636,65.2,11.25,0,0,normal
2026-01-22T00:00:00Z,worker-service,staging,28.4,47.46,-4.43,3,634,67.72,1.01,0,0,normal
2026-01-22T00:00:00Z,cache-service,production,63.8,41.02,-0.57,2,754,145.73,12.47,0,0,normal
2026-01-22T00:00:00Z,auth-service,production,55.6,45.46,-6.2,3,193,32.51,10.22,0,0,normal
2026-01-22T00:00:00Z,notification-service,staging,35.0,34.57,-0.49,2,664,103.43,6.44,0,0,normal
2026-01-22T00:00:00Z,reporting-service,staging,27.4,55.27,-7.89,2,93,140.93,3.92,0,0,normal
2026-01-22T00:00:00Z,search-service,production,43.0,66.09,-4.46,4,139,127.07,4.72,0,0,normal
2026-01-22T00:00:00Z,billing-service,production,72.93,29.88,-1.32,2,624,70.09,3.7,0,0,normal
2026-01-22T00:00:00Z,analytics-service,production,62.27,58.69,-0.96,4,761,75.52,2.46,0,0,normal
2026-01-22T00:00:00Z,inventory-service,staging,51.6,71.66,1.84,3,643,148.89,5.55,0,0,normal
2026-01-22T00:00:00Z,order-service,staging,55.4,43.75,-8.44,4,842,53.03,14.46,0,0,normal
2026-01-22T00:00:00Z,recommendation-service,staging,74.0,50.78,10.51,3,86,59.04,4.11,0,0,normal
2026-01-22T00:00:00Z,email-service,production,29.6,42.77,5.19,2,351,67.72,9.15,0,0,normal
2026-01-22T00:00:00Z,logging-service,production,53.4,61.62,-1.91,4,412,123.08,3.42,0,0,normal
2026-01-22T00:00:00Z,gateway-service,production,28.87,70.9,-6.92,3,436,134.37,7.08,0,0,normal
2026-01-22T00:00:00Z,database-service,staging,56.6,27.69,0.0,4,122,61.51,8.91,0,0,normal
2026-01-22T00:00:00Z,queue-service,staging,58.6,73.54,-5.41,4,669,85.61,4.11,0,0,normal
2026-01-22T00:00:00Z,ml-inference-service,production,29.1,52.34,-4.99,3,167,71.81,7.08,0,0,normal
2026-01-23T00:00:00Z,backend-service,staging,49.33,53.03,3.76,4,616,52.01,2.0,0,0,normal
2026-01-23T00:00:00Z,frontend-service,staging,58.4,43.26,7.1,2,408,64.79,10.18,0,0,normal
2026-01-23T00:00:00Z,payment-service,production,56.13,27.22,8.42,2,284,109.1,3.18,0,0,normal
2026-01-23T00:00:00Z,worker-service,staging,68.4,25.68,6.24,4,193,59.67,7.6,0,0,normal
2026-01-23T00:00:00Z,cache-service,production,52.27,52.39,2.51,4,827,149.0,10.73,0,0,normal
2026-01-23T00:00:00Z,auth-service,production,37.6,39.06,9.51,4,712,55.27,7.51,0,0,normal
2026-01-23T00:00:00Z,notification-service,production,68.2,39.45,-7.55,4,475,50.05,6.33,0,0,normal
2026-01-23T00:00:00Z,reporting-service,staging,34.2,53.03,3.46,4,102,25.17,13.91,0,0,normal
2026-01-23T00:00:00Z,search-service,staging,25.87,42.72,-5.94,3,321,149.48,14.7,0,0,normal
2026-01-23T00:00:00Z,billing-service,production,69.47,72.07,9.04,3,310,39.72,13.56,0,0,normal
2026-01-23T00:00:00Z,analytics-service,production,45.87,46.29,-3.02,3,699,62.81,8.59,0,0,normal
2026-01-23T00:00:00Z,inventory-service,production,68.0,59.42,-3.0,4,218,75.91,13.73,0,0,normal
2026-01-23T00:00:00Z,order-service,staging,28.3,34.18,-8.54,2,824,23.83,5.46,0,0,normal
2026-01-23T00:00:00Z,recommendation-service,staging,32.5,30.27,-2.11,2,106,119.12,9.57,0,0,normal
2026-01-23T00:00:00Z,email-service,staging,36.53,42.77,-4.16,4,878,81.96,8.03,0,0,normal
2026-01-23T00:00:00Z,logging-service,staging,49.53,33.11,-8.33,2,113,73.12,14.56,0,0,normal
2026-01-23T00:00:00Z,gateway-service,staging,62.8,33.79,-7.29,3,711,83.69,5.55,0,0,normal
2026-01-23T00:00:00Z,database-service,production,55.2,60.99,-0.34,3,706,142.09,9.01,0,0,normal
2026-01-23T00:00:00Z,queue-service,production,68.8,50.88,6.76,3,832,25.1,6.42,0,0,normal
2026-01-23T00:00:00Z,ml-inference-service,production,63.6,48.05,0.72,3,381,99.71,1.76,0,0,normal
2026-01-24T00:00:00Z,backend-service,staging,61.0,33.98,1.0,4,792,91.03,6.5,0,0,normal
2026-01-24T00:00:00Z,frontend-service,production,69.07,37.5,8.89,4,744,137.93,12.15,0,0,normal
2026-01-24T00:00:00Z,payment-service,staging,29.2,61.33,10.0,4,706,143.47,6.3,0,0,normal
2026-01-24T00:00:00Z,worker-service,staging,33.07,33.89,4.48,4,132,74.55,5.33,0,0,normal
2026-01-24T00:00:00Z,cache-service,production,72.93,56.05,-2.17,3,92,79.62,12.98,0,0,normal
2026-01-24T00:00:00Z,auth-service,staging,54.4,47.68,-2.28,3,161,98.16,1.09,0,0,normal
2026-01-24T00:00:00Z,notification-service,staging,34.2,57.62,3.54,2,228,131.0,10.34,0,0,normal
2026-01-24T00:00:00Z,reporting-service,production,45.8,33.01,-8.62,3,705,105.92,10.8,0,0,normal
2026-01-24T00:00:00Z,search-service,staging,71.5,63.28,-6.48,3,457,136.68,12.48,0,0,normal
2026-01-24T00:00:00Z,billing-service,production,31.67,41.46,8.47,3,617,47.28,3.93,0,0,normal
2026-01-24T00:00:00Z,analytics-service,staging,49.0,46.34,-7.9,3,345,88.3,14.93,0,0,normal
2026-01-24T00:00:00Z,inventory-service,production,50.93,49.61,11.11,2,704,50.25,5.07,0,0,normal
2026-01-24T00:00:00Z,order-service,production,61.8,64.94,10.7,3,503,25.91,5.9,0,0,normal
2026-01-24T00:00:00Z,recommendation-service,staging,37.7,40.23,3.29,4,643,62.11,1.09,0,0,normal
2026-01-24T00:00:00Z,email-service,production,66.6,41.5,-2.76,3,768,82.28,7.64,0,0,normal
2026-01-24T00:00:00Z,logging-service,staging,69.6,48.1,-1.05,3,840,27.28,8.3,0,0,normal
2026-01-24T00:00:00Z,gateway-service,staging,64.9,28.27,-2.51,2,367,129.3,5.75,0,0,normal
2026-01-24T00:00:00Z,database-service,staging,34.33,68.16,1.69,3,802,131.52,10.94,0,0,normal
2026-01-24T00:00:00Z,queue-service,production,47.5,35.79,-7.55,3,259,34.59,11.99,0,0,normal
2026-01-24T00:00:00Z,ml-inference-service,staging,64.8,34.47,7.6,3,830,133.6,5.35,0,0,normal
2026-01-25T00:00:00Z,backend-service,production,35.2,47.85,-3.49,4,614,35.06,5.35,0,0,normal
